-1	-1.4	0.14	-0.1
-1	-1.2	0.12	-0.1
-1	-1	0.1	-0.1
-1	-0.8	0.08	-0.1
-1	-0.6	0.06	-0.1
-1	-0.4	0.04	-0.1
-1	-0.2	0.02	-0.1
-1	0	-0	-0.1
-1	0.2	-0.02	-0.1
-1	0.4	-0.04	-0.1
-1	0.6	-0.06	-0.1
-1	0.8	-0.08	-0.1
-1	1	-0.1	-0.1
-1	1.2	-0.12	-0.1
-1	1.4	-0.14	-0.1
-1	1.6	-0.16	-0.1
-1	1.8	-0.18	-0.1
-1	2	-0.2	-0.1

-0.8	-2	0.2	-0.08
-0.8	-1.8	0.18	-0.08
-0.8	-1.6	0.16	-0.08
-0.8	-1.4	0.14	-0.08
-0.8	-1.2	0.12	-0.08
-0.8	-1	0.1	-0.08
-0.8	-0.8	0.08	-0.08
-0.8	-0.6	0.06	-0.08
-0.8	-0.4	0.04	-0.08
-0.8	-0.2	0.02	-0.08
-0.8	0	-0	-0.08
-0.8	0.2	-0.02	-0.08
-0.8	0.4	-0.04	-0.08
-0.8	0.6	-0.06	-0.08
-0.8	0.8	-0.08	-0.08
-0.8	1	-0.1	-0.08
-0.8	1.2	-0.12	-0.08
-0.8	1.4	-0.14	-0.08
-0.8	1.6	-0.16	-0.08
-0.8	1.8	-0.18	-0.08
-0.8	2	-0.2	-0.08

-0.6	-2	0.2	-0.06
-0.6	-1.8	0.18	-0.06
-0.6	-1.6	0.16	-0.06
-0.6	-1.4	0.14	-0.06
-0.6	-1.2	0.12	-0.06
-0.6	-1	0.1	-0.06
-0.6	-0.8	0.08	-0.06
-0.6	-0.6	0.06	-0.06
-0.6	-0.4	0.04	-0.06
-0.6	-0.2	0.02	-0.06
-0.6	0	-0	-0.06
-0.6	0.2	-0.02	-0.06
-0.6	0.4	-0.04	-0.06
-0.6	0.6	-0.06	-0.06
-0.6	0.8	-0.08	-0.06
-0.6	1	-0.1	-0.06
-0.6	1.2	-0.12	-0.06
-0.6	1.4	-0.14	-0.06
-0.6	1.6	-0.16	-0.06
-0.6	1.8	-0.18	-0.06
-0.6	2	-0.2	-0.06

-0.4	-2	0.2	-0.04
-0.4	-1.8	0.18	-0.04
-0.4	-1.6	0.16	-0.04
-0.4	-1.4	0.14	-0.04
-0.4	-1.2	0.12	-0.04
-0.4	-1	0.1	-0.04
-0.4	-0.8	0.08	-0.04
-0.4	-0.6	0.06	-0.04
-0.4	-0.4	0.04	-0.04
-0.4	-0.2	0.02	-0.04
-0.4	0	-0	-0.04
-0.4	0.2	-0.02	-0.04
-0.4	0.4	-0.04	-0.04
-0.4	0.6	-0.06	-0.04
-0.4	0.8	-0.08	-0.04
-0.4	1	-0.1	-0.04
-0.4	1.2	-0.12	-0.04
-0.4	1.4	-0.14	-0.04
-0.4	1.6	-0.16	-0.04
-0.4	1.8	-0.18	-0.04
-0.4	2	-0.2	-0.04

-0.2	-2	0.2	-0.02
-0.2	-1.8	0.18	-0.02
-0.2	-1.6	0.16	-0.02
-0.2	-1.4	0.14	-0.02
-0.2	-1.2	0.12	-0.02
-0.2	-1	0.1	-0.02
-0.2	-0.8	0.08	-0.02
-0.2	-0.6	0.06	-0.02
-0.2	-0.4	0.04	-0.02
-0.2	-0.2	0.02	-0.02
-0.2	0	-0	-0.02
-0.2	0.2	-0.02	-0.02
-0.2	0.4	-0.04	-0.02
-0.2	0.6	-0.06	-0.02
-0.2	0.8	-0.08	-0.02
-0.2	1	-0.1	-0.02
-0.2	1.2	-0.12	-0.02
-0.2	1.4	-0.14	-0.02
-0.2	1.6	-0.16	-0.02
-0.2	1.8	-0.18	-0.02
-0.2	2	-0.2	-0.02

0	-2	0.2	0
0	-1.8	0.18	0
0	-1.6	0.16	0
0	-1.4	0.14	0
0	-1.2	0.12	0
0	-1	0.1	0
0	-0.8	0.08	0
0	-0.6	0.06	0
0	-0.4	0.04	0
0	-0.2	0.02	0
0	0	-0	0
0	0.2	-0.02	0
0	0.4	-0.04	0
0	0.6	-0.06	0
0	0.8	-0.08	0
0	1	-0.1	0
0	1.2	-0.12	0
0	1.4	-0.14	0
0	1.6	-0.16	0
0	1.8	-0.18	0
0	2	-0.2	0

0.2	-2	0.2	0.02
0.2	-1.8	0.18	0.02
0.2	-1.6	0.16	0.02
0.2	-1.4	0.14	0.02
0.2	-1.2	0.12	0.02
0.2	-1	0.1	0.02
0.2	-0.8	0.08	0.02
0.2	-0.6	0.06	0.02
0.2	-0.4	0.04	0.02
0.2	-0.2	0.02	0.02
0.2	0	-0	0.02
0.2	0.2	-0.02	0.02
0.2	0.4	-0.04	0.02
0.2	0.6	-0.06	0.02
0.2	0.8	-0.08	0.02
0.2	1	-0.1	0.02
0.2	1.2	-0.12	0.02
0.2	1.4	-0.14	0.02
0.2	1.6	-0.16	0.02
0.2	1.8	-0.18	0.02
0.2	2	-0.2	0.02

0.4	-2	0.2	0.04
0.4	-1.8	0.18	0.04
0.4	-1.6	0.16	0.04
0.4	-1.4	0.14	0.04
0.4	-1.2	0.12	0.04
0.4	-1	0.1	0.04
0.4	-0.8	0.08	0.04
0.4	-0.6	0.06	0.04
0.4	-0.4	0.04	0.04
0.4	-0.2	0.02	0.04
0.4	0	-0	0.04
0.4	0.2	-0.02	0.04
0.4	0.4	-0.04	0.04
0.4	0.6	-0.06	0.04
0.4	0.8	-0.08	0.04
0.4	1	-0.1	0.04
0.4	1.2	-0.12	0.04
0.4	1.4	-0.14	0.04
0.4	1.6	-0.16	0.04
0.4	1.8	-0.18	0.04
0.4	2	-0.2	0.04

0.6	-2	0.2	0.06
0.6	-1.8	0.18	0.06
0.6	-1.6	0.16	0.06
0.6	-1.4	0.14	0.06
0.6	-1.2	0.12	0.06
0.6	-1	0.1	0.06
0.6	-0.8	0.08	0.06
0.6	-0.6	0.06	0.06
0.6	-0.4	0.04	0.06
0.6	-0.2	0.02	0.06
0.6	0	-0	0.06
0.6	0.2	-0.02	0.06
0.6	0.4	-0.04	0.06
0.6	0.6	-0.06	0.06
0.6	0.8	-0.08	0.06
0.6	1	-0.1	0.06
0.6	1.2	-0.12	0.06
0.6	1.4	-0.14	0.06
0.6	1.6	-0.16	0.06
0.6	1.8	-0.18	0.06
0.6	2	-0.2	0.06

0.8	-2	0.2	0.08
0.8	-1.8	0.18	0.08
0.8	-1.6	0.16	0.08
0.8	-1.4	0.14	0.08
0.8	-1.2	0.12	0.08
0.8	-1	0.1	0.08
0.8	-0.8	0.08	0.08
0.8	-0.6	0.06	0.08
0.8	-0.4	0.04	0.08
0.8	-0.2	0.02	0.08
0.8	0	-0	0.08
0.8	0.2	-0.02	0.08
0.8	0.4	-0.04	0.08
0.8	0.6	-0.06	0.08
0.8	0.8	-0.08	0.08
0.8	1	-0.1	0.08
0.8	1.2	-0.12	0.08
0.8	1.4	-0.14	0.08
0.8	1.6	-0.16	0.08
0.8	1.8	-0.18	0.08
0.8	2	-0.2	0.08

1	-2	0.2	0.1
1	-1.8	0.18	0.1
1	-1.6	0.16	0.1
1	-1.4	0.14	0.1
1	-1.2	0.12	0.1
1	-1	0.1	0.1
1	-0.8	0.08	0.1
1	-0.6	0.06	0.1
1	-0.4	0.04	0.1
1	-0.2	0.02	0.1
1	0	-0	0.1
1	0.2	-0.02	0.1
1	0.4	-0.04	0.1
1	0.6	-0.06	0.1
1	0.8	-0.08	0.1
1	1	-0.1	0.1
1	1.2	-0.12	0.1
1	1.4	-0.14	0.1
1	1.6	-0.16	0.1
1	1.8	-0.18	0.1
1	2	-0.2	0.1

1.2	-2	0.2	0.12
1.2	-1.8	0.18	0.12
1.2	-1.6	0.16	0.12
1.2	-1.4	0.14	0.12
1.2	-1.2	0.12	0.12
1.2	-1	0.1	0.12
1.2	-0.8	0.08	0.12
1.2	-0.6	0.06	0.12
1.2	-0.4	0.04	0.12
1.2	-0.2	0.02	0.12
1.2	0	-0	0.12
1.2	0.2	-0.02	0.12
1.2	0.4	-0.04	0.12
1.2	0.6	-0.06	0.12
1.2	0.8	-0.08	0.12
1.2	1	-0.1	0.12
1.2	1.2	-0.12	0.12
1.2	1.4	-0.14	0.12
1.2	1.6	-0.16	0.12
1.2	1.8	-0.18	0.12
1.2	2	-0.2	0.12

1.4	-2	0.2	0.14
1.4	-1.8	0.18	0.14
1.4	-1.6	0.16	0.14
1.4	-1.4	0.14	0.14
1.4	-1.2	0.12	0.14
1.4	-1	0.1	0.14
1.4	-0.8	0.08	0.14
1.4	-0.6	0.06	0.14
1.4	-0.4	0.04	0.14
1.4	-0.2	0.02	0.14
1.4	0	-0	0.14
1.4	0.2	-0.02	0.14
1.4	0.4	-0.04	0.14
1.4	0.6	-0.06	0.14
1.4	0.8	-0.08	0.14
1.4	1	-0.1	0.14
1.4	1.2	-0.12	0.14
1.4	1.4	-0.14	0.14
1.4	1.6	-0.16	0.14
1.4	1.8	-0.18	0.14
1.4	2	-0.2	0.14

1.6	-2	0.2	0.16
1.6	-1.8	0.18	0.16
1.6	-1.6	0.16	0.16
1.6	-1.4	0.14	0.16
1.6	-1.2	0.12	0.16
1.6	-1	0.1	0.16
1.6	-0.8	0.08	0.16
1.6	-0.6	0.06	0.16
1.6	-0.4	0.04	0.16
1.6	-0.2	0.02	0.16
1.6	0	-0	0.16
1.6	0.2	-0.02	0.16
1.6	0.4	-0.04	0.16
1.6	0.6	-0.06	0.16
1.6	0.8	-0.08	0.16
1.6	1	-0.1	0.16
1.6	1.2	-0.12	0.16
1.6	1.4	-0.14	0.16
1.6	1.6	-0.16	0.16
1.6	1.8	-0.18	0.16
1.6	2	-0.2	0.16

1.8	-2	0.2	0.18
1.8	-1.8	0.18	0.18
1.8	-1.6	0.16	0.18
1.8	-1.4	0.14	0.18
1.8	-1.2	0.12	0.18
1.8	-1	0.1	0.18
1.8	-0.8	0.08	0.18
1.8	-0.6	0.06	0.18
1.8	-0.4	0.04	0.18
1.8	-0.2	0.02	0.18
1.8	0	-0	0.18
1.8	0.2	-0.02	0.18
1.8	0.4	-0.04	0.18
1.8	0.6	-0.06	0.18
1.8	0.8	-0.08	0.18
1.8	1	-0.1	0.18
1.8	1.2	-0.12	0.18
1.8	1.4	-0.14	0.18
1.8	1.6	-0.16	0.18
1.8	1.8	-0.18	0.18
1.8	2	-0.2	0.18

2	-2	0.2	0.2
2	-1.8	0.18	0.2
2	-1.6	0.16	0.2
2	-1.4	0.14	0.2
2	-1.2	0.12	0.2
2	-1	0.1	0.2
2	-0.8	0.08	0.2
2	-0.6	0.06	0.2
2	-0.4	0.04	0.2
2	-0.2	0.02	0.2
2	0	-0	0.2
2	0.2	-0.02	0.2
2	0.4	-0.04	0.2
2	0.6	-0.06	0.2
2	0.8	-0.08	0.2
2	1	-0.1	0.2
2	1.2	-0.12	0.2
2	1.4	-0.14	0.2
2	1.6	-0.16	0.2
2	1.8	-0.18	0.2
2	2	-0.2	0.2

